date,ticker,momentum_6m,momentum_12m,rank_6m,rank_12m,composite_score,final_rank,weight
2020-05-29,VRTX,0.3146,0.6913,0.8,0.82,0.806,9,0.0667
2020-05-29,AMZN,0.3592,0.3447,0.86,0.58,0.776,10,0.0667
2020-05-29,SNPS,0.2916,0.5457,0.76,0.78,0.766,11,0.0667
2020-05-29,CDNS,0.313,0.4193,0.78,0.66,0.744,12,0.0667
2020-05-29,ASML,0.2199,0.7516,0.68,0.86,0.734,13,0.0667
2020-05-29,AAPL,0.2091,0.8045,0.64,0.88,0.712,14,0.0667
2020-05-29,NFLX,0.3432,0.1929,0.84,0.38,0.702,15,0.0667
2020-06-30,TSLA,1.6038,3.7533,1.0,1.0,1.0,1,0.0667
2020-06-30,PDD,1.2501,3.1589,0.98,0.98,0.98,2,0.0667
2020-06-30,REGN,0.6689,0.9701,0.94,0.94,0.94,3,0.0667
2020-06-30,NVDA,0.637,1.2926,0.92,0.96,0.932,4,0.0667
2020-06-30,MELI,0.6884,0.5917,0.96,0.78,0.906,5,0.0667
2020-06-30,PYPL,0.6137,0.5146,0.9,0.74,0.852,6,0.0667
2020-06-30,AMZN,0.4938,0.4352,0.88,0.68,0.82,7,0.0667
2020-06-30,SNPS,0.4019,0.4837,0.84,0.72,0.804,8,0.0667
2020-06-30,VRTX,0.3258,0.5965,0.78,0.8,0.786,9,0.0667
2020-06-30,FTNT,0.2835,0.7783,0.7,0.9,0.76,10,0.0667
2020-06-30,CDNS,0.3711,0.3082,0.82,0.6,0.754,11,0.0667
2020-06-30,AAPL,0.2577,0.8316,0.68,0.92,0.752,12,0.0667
2020-06-30,NFLX,0.4074,0.2147,0.86,0.5,0.752,12,0.0667
2020-06-30,TMUS,0.3339,0.4046,0.8,0.64,0.752,12,0.0667
2020-06-30,ADBE,0.3258,0.4464,0.76,0.7,0.742,15,0.0667
2020-07-31,PDD,1.6065,3.0512,1.0,0.98,0.994,1,0.0667
2020-07-31,TSLA,1.1992,5.1183,0.98,1.0,0.986,2,0.0667
2020-07-31,REGN,0.8704,1.0427,0.96,0.9,0.942,3,0.0667
2020-07-31,NVDA,0.7977,1.5817,0.94,0.94,0.94,4,0.0667
2020-07-31,AMD,0.6474,1.5931,0.88,0.96,0.904,5,0.0667
2020-07-31,PYPL,0.7216,0.7696,0.92,0.84,0.896,6,0.0667
2020-07-31,MELI,0.6963,0.7952,0.9,0.86,0.888,7,0.0667
2020-07-31,AMZN,0.5755,0.7057,0.86,0.8,0.842,8,0.0667
2020-07-31,AAPL,0.3803,1.0636,0.8,0.92,0.836,9,0.0667
2020-07-31,NFLX,0.4167,0.5301,0.82,0.72,0.79,10,0.0667
2020-07-31,LRCX,0.2774,0.8686,0.74,0.88,0.782,11,0.0667
2020-07-31,CDNS,0.515,0.4958,0.84,0.64,0.78,12,0.0667
2020-07-31,ASML,0.2667,0.6124,0.72,0.78,0.738,13,0.0667
2020-07-31,SNPS,0.3506,0.5033,0.76,0.68,0.736,14,0.0667
2020-07-31,TMUS,0.356,0.3539,0.78,0.58,0.72,15,0.0667
2020-08-31,TSLA,2.3421,10.0438,1.0,1.0,1.0,1,0.0667
2020-08-31,PDD,1.4851,1.7141,0.98,0.94,0.968,2,0.0667
2020-08-31,NVDA,1.013,2.1994,0.96,0.98,0.966,3,0.0667
2020-08-31,AMD,0.9427,1.8878,0.94,0.96,0.946,4,0.0667
2020-08-31,MELI,0.8706,0.9653,0.92,0.88,0.908,5,0.0667
2020-08-31,PYPL,0.8599,0.872,0.9,0.84,0.882,6,0.0667
2020-08-31,AAPL,0.7921,1.4973,0.86,0.92,0.878,7,0.0667
2020-08-31,AMZN,0.8077,0.9428,0.88,0.86,0.874,8,0.0667
2020-08-31,CDNS,0.6746,0.6196,0.84,0.68,0.792,9,0.0667
2020-08-31,ADBE,0.4738,0.8045,0.76,0.82,0.778,10,0.0667
2020-08-31,SNPS,0.5794,0.5605,0.82,0.62,0.76,11,0.0667
2020-08-31,NFLX,0.436,0.8028,0.74,0.8,0.758,12,0.0667
2020-08-31,META,0.5773,0.5791,0.8,0.64,0.752,13,0.0667
2020-08-31,QCOM,0.5399,0.5801,0.78,0.66,0.744,14,0.0667
2020-08-31,REGN,0.3431,1.1373,0.64,0.9,0.718,15,0.0667
2020-09-30,TSLA,3.4544,7.7664,1.0,1.0,1.0,1,0.0667
2020-09-30,NVDA,1.2283,2.117,0.96,0.98,0.966,2,0.0667
2020-09-30,MELI,1.4198,0.9666,0.98,0.88,0.95,3,0.0667
2020-09-30,PDD,1.0655,1.2641,0.92,0.94,0.926,4,0.0667
2020-09-30,PYPL,1.1562,0.9217,0.94,0.86,0.916,5,0.0667
2020-09-30,AAPL,0.9316,1.0831,0.88,0.92,0.892,6,0.0667
2020-09-30,AMD,0.8779,1.8508,0.86,0.96,0.89,7,0.0667
2020-09-30,QCOM,0.8092,0.6047,0.84,0.74,0.81,8,0.0667
2020-09-30,SNPS,0.6988,0.5735,0.82,0.7,0.784,9,0.0667
2020-09-30,AMZN,0.6505,0.8142,0.76,0.82,0.778,10,0.0667
2020-09-30,CTAS,1.0458,0.2808,0.9,0.48,0.774,11,0.0667
2020-09-30,ADSK,0.6593,0.5854,0.78,0.72,0.762,12,0.0667
2020-09-30,CDNS,0.6344,0.6332,0.7,0.78,0.724,13,0.0667
2020-09-30,AVGO,0.6609,0.3883,0.8,0.54,0.722,14,0.0667
2020-09-30,ADBE,0.6282,0.7984,0.68,0.8,0.716,15,0.0667
2020-10-30,TSLA,1.5489,5.1609,1.0,1.0,1.0,1,0.0667
2020-10-30,MELI,0.9988,1.3279,0.98,0.96,0.974,2,0.0667
2020-10-30,NVDA,0.7225,1.4993,0.94,0.98,0.952,3,0.0667
2020-10-30,PDD,0.9405,1.2011,0.96,0.92,0.948,4,0.0667
2020-10-30,PYPL,0.5052,0.788,0.9,0.9,0.9,5,0.0667
2020-10-30,QCOM,0.6514,0.5782,0.92,0.74,0.866,6,0.0667
2020-10-30,AAPL,0.492,0.7678,0.86,0.86,0.86,7,0.0667
2020-10-30,AMD,0.4325,1.219,0.82,0.94,0.856,8,0.0667
2020-10-30,CDNS,0.4087,0.6736,0.78,0.82,0.792,9,0.0667
2020-10-30,SNPS,0.4155,0.5754,0.8,0.72,0.776,10,0.0667
2020-10-30,LRCX,0.4701,0.2852,0.84,0.58,0.762,11,0.0667
2020-10-30,CTAS,0.5004,0.1821,0.88,0.42,0.742,12,0.0667
2020-10-30,AMZN,0.311,0.7089,0.68,0.84,0.728,13,0.0667
2020-10-30,ADSK,0.3247,0.5984,0.7,0.76,0.718,14,0.0667
2020-10-30,AVGO,0.3592,0.2504,0.76,0.52,0.688,15,0.0667
2020-11-30,TSLA,2.2193,7.6016,1.0,1.0,1.0,1,0.0667
2020-11-30,PDD,1.0626,2.8612,0.98,0.98,0.98,2,0.0667
2020-11-30,MELI,0.8067,1.6755,0.96,0.96,0.96,3,0.0667
2020-11-30,QCOM,0.7618,0.8127,0.94,0.88,0.922,4,0.0667
2020-11-30,AMD,0.7307,1.3668,0.92,0.92,0.92,5,0.0667
2020-11-30,NVDA,0.5197,1.4766,0.88,0.94,0.898,6,0.0667
2020-11-30,LRCX,0.6806,0.7274,0.9,0.82,0.876,7,0.0667
2020-11-30,AAPL,0.478,0.7972,0.84,0.86,0.846,8,0.0667
2020-11-30,AMAT,0.4877,0.4437,0.86,0.64,0.794,9,0.0667
2020-11-30,KLAC,0.4329,0.5655,0.82,0.72,0.79,10,0.0667
2020-11-30,PYPL,0.3596,0.9824,0.7,0.9,0.76,11,0.0667
2020-11-30,MCHP,0.3966,0.4414,0.78,0.62,0.732,12,0.0667
2020-11-30,CTAS,0.408,0.3967,0.8,0.54,0.722,13,0.0667
2020-11-30,TMUS,0.324,0.6924,0.64,0.8,0.688,14,0.0667
2020-11-30,AMZN,0.2814,0.7592,0.6,0.84,0.672,15,0.0667
2020-12-31,TSLA,1.9192,7.2005,1.0,1.0,1.0,1,0.0667
2020-12-31,PDD,0.9104,3.3092,0.98,0.98,0.98,2,0.0667
2020-12-31,MELI,0.6948,1.7454,0.94,0.96,0.946,3,0.0667
2020-12-31,AMD,0.7522,0.8678,0.96,0.88,0.936,4,0.0667
2020-12-31,QCOM,0.6743,0.7616,0.92,0.82,0.89,5,0.0667
2020-12-31,PANW,0.5416,0.5097,0.9,0.68,0.834,6,0.0667
2020-12-31,AAPL,0.4628,0.7824,0.78,0.84,0.798,7,0.0667
2020-12-31,LRCX,0.4684,0.6115,0.82,0.7,0.784,8,0.0667
2020-12-31,MU,0.5087,0.3573,0.88,0.5,0.766,9,0.0667
2020-12-31,CDNS,0.3947,0.9097,0.7,0.9,0.76,10,0.0667
2020-12-31,NVDA,0.359,1.1802,0.68,0.94,0.758,11,0.0667
2020-12-31,AMAT,0.4237,0.4062,0.76,0.56,0.7,12,0.0667
2020-12-31,AVGO,0.4125,0.4202,0.74,0.58,0.692,13,0.0667
2020-12-31,HON,0.4819,0.2039,0.84,0.26,0.666,14,0.0667
2020-12-31,ISRG,0.4094,0.3698,0.72,0.52,0.66,15,0.0667
2021-01-29,TSLA,1.6673,5.1916,1.0,1.0,1.0,1,0.0667
2021-01-29,PDD,0.9509,3.612,0.98,0.98,0.98,2,0.0667
2021-01-29,MELI,0.6068,1.6517,0.96,0.96,0.96,3,0.0667
2021-01-29,ASML,0.4783,0.8308,0.9,0.9,0.9,4,0.0667
2021-01-29,QCOM,0.4721,0.8259,0.88,0.88,0.88,5,0.0667
2021-01-29,AMAT,0.5102,0.6263,0.92,0.74,0.866,6,0.0667
2021-01-29,MU,0.5426,0.4223,0.94,0.6,0.838,7,0.0667
2021-01-29,KLAC,0.4268,0.6489,0.84,0.78,0.822,8,0.0667
2021-01-29,AVGO,0.469,0.4945,0.86,0.64,0.794,9,0.0667
2021-01-29,AAPL,0.3767,0.6439,0.8,0.76,0.788,10,0.0667
2021-01-29,PANW,0.393,0.4737,0.82,0.62,0.76,11,0.0667
2021-01-29,SNPS,0.2815,0.6937,0.68,0.8,0.716,12,0.0667
2021-01-29,LRCX,0.2867,0.582,0.7,0.72,0.706,13,0.0667
2021-01-29,MCHP,0.3397,0.359,0.76,0.54,0.694,14,0.0667
2021-01-29,NVDA,0.2246,1.1173,0.58,0.94,0.688,15,0.0667
2021-02-26,PDD,0.9178,3.8653,0.98,0.98,0.98,1,0.0667
2021-02-26,TSLA,0.5686,3.9742,0.92,1.0,0.944,2,0.0667
2021-02-26,AMAT,0.8627,1.0989,0.96,0.86,0.93,3,0.0667
2021-02-26,MU,1.0358,0.8096,1.0,0.74,0.922,4,0.0667
2021-02-26,LRCX,0.6226,1.018,0.94,0.82,0.904,5,0.0667
2021-02-26,KLAC,0.4762,1.1363,0.88,0.88,0.88,6,0.0667
2021-02-26,ASML,0.4752,1.0639,0.86,0.84,0.854,7,0.0667
2021-02-26,MELI,0.3472,1.7302,0.78,0.96,0.834,8,0.0667
2021-02-26,PANW,0.3601,0.9104,0.8,0.78,0.794,9,0.0667
2021-02-26,AVGO,0.4078,0.7935,0.82,0.72,0.79,10,0.0667
2021-02-26,MCHP,0.4259,0.7205,0.84,0.66,0.786,11,0.0667
2021-02-26,PYPL,0.277,1.4096,0.72,0.94,0.786,11,0.0667
2021-02-26,CDNS,0.2522,1.1429,0.68,0.9,0.746,13,0.0667
2021-02-26,MAR,0.5205,0.2376,0.9,0.26,0.708,14,0.0667
2021-02-26,ADI,0.311,0.4747,0.74,0.52,0.674,15,0.0667
2021-03-31,AMAT,1.2506,1.9514,1.0,0.94,0.982,1,0.0667
2021-03-31,PDD,0.8166,2.7158,0.98,0.98,0.98,2,0.0667
2021-03-31,LRCX,0.7714,1.5121,0.96,0.9,0.942,3,0.0667
2021-03-31,TSLA,0.5938,5.3734,0.88,1.0,0.916,4,0.0667
2021-03-31,MU,0.7395,1.0972,0.94,0.82,0.904,5,0.0667
2021-03-31,KLAC,0.7203,1.335,0.92,0.86,0.902,6,0.0667
2021-03-31,ASML,0.6571,1.3807,0.9,0.88,0.894,7,0.0667
2021-03-31,MCHP,0.5191,1.3194,0.82,0.84,0.826,8,0.0667
2021-03-31,MAR,0.5888,0.9798,0.86,0.7,0.812,9,0.0667
2021-03-31,MELI,0.3595,2.0131,0.74,0.96,0.806,10,0.0667
2021-03-31,FTNT,0.5749,0.8229,0.84,0.6,0.768,11,0.0667
2021-03-31,GOOGL,0.4069,0.7751,0.8,0.56,0.728,12,0.0667
2021-03-31,TXN,0.3534,0.9446,0.72,0.66,0.702,13,0.0667
2021-03-31,BKNG,0.3926,0.7318,0.78,0.5,0.696,14,0.0667
2021-03-31,CDNS,0.295,1.0743,0.6,0.8,0.66,15,0.0667
2021-04-30,AMAT,1.3265,1.704,1.0,0.96,0.988,1,0.0667
2021-04-30,LRCX,0.8399,1.4618,0.98,0.92,0.962,2,0.0667
2021-04-30,TSLA,0.7473,3.5368,0.94,1.0,0.958,3,0.0667
2021-04-30,ASML,0.793,1.2557,0.96,0.9,0.942,4,0.0667
2021-04-30,FTNT,0.7169,0.8956,0.9,0.82,0.876,5,0.0667
2021-04-30,KLAC,0.6659,0.9522,0.88,0.84,0.868,6,0.0667
2021-04-30,MU,0.7214,0.7972,0.92,0.74,0.866,7,0.0667
2021-04-30,PDD,0.4883,1.8231,0.78,0.98,0.84,8,0.0667
2021-04-30,PANW,0.5642,0.7983,0.84,0.76,0.816,9,0.0667
2021-04-30,GOOGL,0.5578,0.7476,0.82,0.72,0.79,10,0.0667
2021-04-30,MAR,0.6508,0.6332,0.86,0.62,0.788,11,0.0667
2021-04-30,PYPL,0.3639,1.1324,0.7,0.88,0.754,12,0.0667
2021-04-30,BKNG,0.5365,0.6656,0.8,0.64,0.752,13,0.0667
2021-04-30,MCHP,0.4737,0.7356,0.76,0.68,0.736,14,0.0667
2021-04-30,HON,0.3966,0.6069,0.72,0.56,0.672,15,0.0667
2021-05-28,AMAT,0.7086,1.4832,0.98,0.98,0.98,1,0.0667
2021-05-28,ASML,0.5997,1.0638,0.96,0.94,0.954,2,0.0667
2021-05-28,LRCX,0.4618,1.4052,0.94,0.96,0.946,3,0.0667
2021-05-28,FTNT,0.8233,0.57,1.0,0.64,0.892,4,0.0667
2021-05-28,MU,0.3265,0.7562,0.9,0.86,0.888,5,0.0667
2021-05-28,KLAC,0.2803,0.8262,0.88,0.88,0.88,6,0.0667
2021-05-28,GOOGL,0.336,0.6441,0.92,0.76,0.872,7,0.0667
2021-05-28,NVDA,0.2282,0.8328,0.78,0.9,0.816,8,0.0667
2021-05-28,AVGO,0.2284,0.6804,0.8,0.82,0.806,9,0.0667
2021-05-28,INTU,0.2567,0.5223,0.84,0.6,0.768,10,0.0667
2021-05-28,PYPL,0.2124,0.6774,0.7,0.8,0.73,11,0.0667
2021-05-28,TXN,0.2184,0.64,0.72,0.74,0.726,12,0.0667
2021-05-28,PANW,0.2219,0.544,0.74,0.62,0.704,13,0.0667
2021-05-28,MCHP,0.1961,0.6538,0.66,0.78,0.696,14,0.0667
2021-05-28,ADI,0.2265,0.4839,0.76,0.54,0.694,15,0.0667
2021-06-30,AMAT,0.696,1.3792,1.0,0.98,0.994,1,0.0667
2021-06-30,NVDA,0.5463,1.1085,0.96,0.96,0.96,2,0.0667
2021-06-30,FTNT,0.6145,0.7352,0.98,0.88,0.95,3,0.0667
2021-06-30,ASML,0.4315,0.8899,0.94,0.92,0.934,4,0.0667
2021-06-30,LRCX,0.3811,1.0336,0.9,0.94,0.912,5,0.0667
2021-06-30,GOOGL,0.3891,0.7219,0.92,0.86,0.902,6,0.0667
2021-06-30,INTU,0.2996,0.6657,0.88,0.8,0.856,7,0.0667
2021-06-30,KLAC,0.282,0.6904,0.86,0.84,0.854,8,0.0667
2021-06-30,PYPL,0.2617,0.673,0.84,0.82,0.834,9,0.0667
2021-06-30,MU,0.2104,0.6495,0.74,0.78,0.752,10,0.0667
2021-06-30,META,0.2563,0.5313,0.82,0.58,0.748,11,0.0667
2021-06-30,TXN,0.2069,0.5538,0.7,0.64,0.682,12,0.0667
2021-06-30,ADI,0.2086,0.4294,0.72,0.46,0.642,13,0.0667
2021-06-30,ORLY,0.2511,0.3428,0.8,0.26,0.638,14,0.0667
2021-06-30,ISRG,0.1297,0.6139,0.58,0.74,0.628,15,0.0667
2021-07-30,FTNT,0.8808,0.9908,1.0,0.94,0.982,1,0.0667
2021-07-30,NVDA,0.502,0.8393,0.98,0.92,0.962,2,0.0667
2021-07-30,AMAT,0.4526,1.1938,0.92,0.98,0.938,3,0.0667
2021-07-30,GOOGL,0.4745,0.7515,0.96,0.86,0.93,4,0.0667
2021-07-30,INTU,0.4709,0.7541,0.94,0.88,0.922,5,0.0667
2021-07-30,ASML,0.4396,1.1281,0.9,0.96,0.918,6,0.0667
2021-07-30,LRCX,0.3229,0.7022,0.8,0.82,0.806,7,0.0667
2021-07-30,META,0.3792,0.5194,0.86,0.66,0.8,8,0.0667
2021-07-30,ADP,0.2821,0.6123,0.78,0.78,0.78,9,0.0667
2021-07-30,SBUX,0.2647,0.6138,0.76,0.8,0.772,10,0.0667
2021-07-30,KLAC,0.2503,0.7839,0.7,0.9,0.76,11,0.0667
2021-07-30,MAR,0.2551,0.7072,0.72,0.84,0.756,12,0.0667
2021-07-30,ISRG,0.3261,0.4424,0.82,0.58,0.748,13,0.0667
2021-07-30,ADBE,0.355,0.4164,0.84,0.5,0.738,14,0.0667
2021-07-30,ORLY,0.4192,0.2566,0.88,0.26,0.694,15,0.0667
2021-08-31,FTNT,0.8551,1.3872,1.0,1.0,1.0,1,0.0667
2021-08-31,ASML,0.5369,1.2414,0.96,0.98,0.966,2,0.0667
2021-08-31,NVDA,0.7495,0.676,0.98,0.86,0.944,3,0.0667
2021-08-31,INTU,0.4602,0.6489,0.88,0.84,0.868,4,0.0667
2021-08-31,GOOGL,0.4388,0.7759,0.84,0.9,0.858,5,0.0667
2021-08-31,PANW,0.3412,0.7911,0.76,0.92,0.808,6,0.0667
2021-08-31,ISRG,0.4489,0.4416,0.86,0.64,0.794,7,0.0667
2021-08-31,SNPS,0.4023,0.5013,0.8,0.76,0.788,8,0.0667
2021-08-31,META,0.4854,0.2939,0.92,0.44,0.776,9,0.0667
2021-08-31,ADBE,0.48,0.2928,0.9,0.42,0.756,10,0.0667
2021-08-31,COST,0.4118,0.3551,0.82,0.5,0.724,11,0.0667
2021-08-31,CSCO,0.3263,0.4424,0.72,0.66,0.702,12,0.0667
2021-08-31,REGN,0.5074,0.0863,0.94,0.12,0.694,13,0.0667
2021-08-31,MELI,0.2222,0.598,0.62,0.8,0.674,14,0.0667
2021-08-31,MSFT,0.3322,0.3508,0.74,0.48,0.662,15,0.0667
2021-09-30,FTNT,0.5668,1.4789,1.0,1.0,1.0,1,0.0667
2021-09-30,PANW,0.4601,0.9571,0.96,0.94,0.954,2,0.0667
2021-09-30,NVDA,0.5005,0.5327,0.98,0.78,0.92,3,0.0667
2021-09-30,INTU,0.3686,0.6638,0.94,0.84,0.91,4,0.0667
2021-09-30,GOOGL,0.2553,0.8242,0.84,0.92,0.864,5,0.0667
2021-09-30,ISRG,0.3298,0.4011,0.92,0.64,0.836,6,0.0667
2021-09-30,ASML,0.1729,1.0315,0.76,0.96,0.82,7,0.0667
2021-09-30,TSLA,0.1719,0.8076,0.74,0.9,0.788,8,0.0667
2021-09-30,COST,0.2711,0.3092,0.88,0.46,0.754,9,0.0667
2021-09-30,SNPS,0.1777,0.3992,0.78,0.62,0.732,10,0.0667
2021-09-30,ORLY,0.2033,0.3253,0.82,0.52,0.73,11,0.0667
2021-09-30,AMD,0.269,0.255,0.86,0.4,0.722,12,0.0667
2021-09-30,MELI,0.1118,0.5514,0.64,0.8,0.688,13,0.0667
2021-09-30,MSFT,0.1682,0.3527,0.72,0.54,0.666,14,0.0667
2021-09-30,REGN,0.2743,0.0811,0.9,0.12,0.666,14,0.0667
2021-10-29,FTNT,0.6554,1.8503,0.98,1.0,0.986,1,0.0667
2021-10-29,NVDA,0.7239,0.9651,1.0,0.9,0.97,2,0.0667
2021-10-29,TSLA,0.6265,1.7116,0.96,0.98,0.966,3,0.0667
2021-10-29,PANW,0.4584,1.2253,0.9,0.94,0.912,4,0.0667
2021-10-29,INTU,0.5255,0.9331,0.92,0.88,0.908,5,0.0667
2021-10-29,AMD,0.5306,0.541,0.94,0.68,0.862,6,0.0667
2021-10-29,SNPS,0.361,0.5182,0.88,0.66,0.814,7,0.0667
2021-10-29,MSFT,0.3223,0.6347,0.82,0.8,0.814,8,0.0667
2021-10-29,CDNS,0.3355,0.5707,0.84,0.72,0.804,9,0.0667
2021-10-29,GOOGL,0.2637,0.9018,0.74,0.86,0.776,10,0.0667
2021-10-29,ASML,0.2421,1.2067,0.7,0.92,0.766,11,0.0667
2021-10-29,NFLX,0.3559,0.3691,0.86,0.44,0.734,12,0.0667
2021-10-29,ISRG,0.2488,0.5786,0.72,0.74,0.726,13,0.0667
2021-10-29,KLAC,0.2052,0.8696,0.66,0.84,0.714,14,0.0667
2021-10-29,ADBE,0.2918,0.4104,0.76,0.56,0.7,15,0.0667
2021-11-30,NVDA,0.9483,1.4408,1.0,0.98,0.994,1,0.0667
2021-11-30,TSLA,0.8918,1.0168,0.96,0.96,0.96,2,0.0667
2021-11-30,FTNT,0.5349,1.695,0.94,1.0,0.958,3,0.0667
2021-11-30,AMD,0.932,0.7092,0.98,0.86,0.944,4,0.0667
2021-11-30,PANW,0.5292,0.8608,0.92,0.92,0.92,5,0.0667
2021-11-30,INTU,0.468,0.8632,0.9,0.94,0.912,6,0.0667
2021-11-30,CDNS,0.425,0.5259,0.88,0.78,0.85,7,0.0667
2021-11-30,COST,0.4222,0.4236,0.86,0.7,0.812,8,0.0667
2021-11-30,MSFT,0.3418,0.5573,0.78,0.8,0.786,9,0.0667
2021-11-30,SNPS,0.3476,0.4989,0.8,0.74,0.782,10,0.0667
2021-11-30,ADBE,0.3511,0.4,0.82,0.66,0.772,11,0.0667
2021-11-30,KLAC,0.3007,0.6385,0.74,0.84,0.77,12,0.0667
2021-11-30,QCOM,0.3556,0.2502,0.84,0.48,0.732,13,0.0667
2021-11-30,AAPL,0.3257,0.3971,0.76,0.64,0.724,14,0.0667
2021-11-30,GOOGL,0.1971,0.6176,0.66,0.82,0.708,15,0.0667
2021-12-31,FTNT,0.449,1.4197,0.94,1.0,0.958,1,0.0667
2021-12-31,AMD,0.5195,0.5691,0.98,0.86,0.944,2,0.0667
2021-12-31,NVDA,0.436,1.2548,0.9,0.98,0.924,3,0.0667
2021-12-31,PANW,0.4934,0.5666,0.96,0.84,0.924,3,0.0667
2021-12-31,TSLA,0.5566,0.4976,1.0,0.72,0.916,5,0.0667
2021-12-31,AVGO,0.4409,0.5648,0.92,0.82,0.89,6,0.0667
2021-12-31,KLAC,0.3873,0.6805,0.86,0.92,0.878,7,0.0667
2021-12-31,INTU,0.2957,0.7027,0.8,0.94,0.842,8,0.0667
2021-12-31,COST,0.428,0.5182,0.88,0.74,0.838,9,0.0667
2021-12-31,CDNS,0.3509,0.3659,0.84,0.64,0.78,10,0.0667
2021-12-31,SNPS,0.32,0.4215,0.82,0.66,0.772,11,0.0667
2021-12-31,MSFT,0.2158,0.5248,0.72,0.76,0.732,12,0.0667
2021-12-31,ORLY,0.2137,0.5605,0.7,0.8,0.73,13,0.0667
2021-12-31,ADP,0.2349,0.426,0.74,0.68,0.722,14,0.0667
2021-12-31,AAPL,0.2725,0.3465,0.76,0.62,0.718,15,0.0667
2022-01-31,NVDA,0.2402,0.8514,0.96,0.98,0.966,1,0.0667
2022-01-31,PANW,0.2925,0.4318,0.98,0.9,0.956,2,0.0667
2022-01-31,COST,0.1796,0.4521,0.86,0.92,0.878,3,0.0667
2022-01-31,AAPL,0.2046,0.311,0.9,0.8,0.87,4,0.0667
2022-01-31,AVGO,0.2254,0.2925,0.92,0.72,0.86,5,0.0667
2022-01-31,KLAC,0.1318,0.3457,0.84,0.82,0.834,6,0.0667
2022-01-31,TSLA,0.3199,0.1154,1.0,0.42,0.826,7,0.0667
2022-01-31,ORLY,0.0842,0.493,0.74,0.94,0.8,8,0.0667
2022-01-31,MAR,0.1122,0.3683,0.78,0.84,0.798,9,0.0667
2022-01-31,PEP,0.1252,0.3038,0.8,0.76,0.788,10,0.0667
2022-01-31,BKNG,0.1314,0.234,0.82,0.64,0.766,11,0.0667
2022-01-31,MSFT,0.0959,0.3085,0.76,0.78,0.766,12,0.0667
2022-01-31,VRTX,0.2255,0.0487,0.94,0.28,0.742,13,0.0667
2022-01-31,QCOM,0.1907,0.1078,0.88,0.4,0.736,14,0.0667
2022-01-31,INTU,0.0551,0.4937,0.62,0.96,0.722,15,0.0667
2022-02-28,PANW,0.2883,0.6175,1.0,0.96,0.988,1,0.0667
2022-02-28,COST,0.1566,0.5763,0.88,0.94,0.898,2,0.0667
2022-02-28,TSLA,0.2227,0.2116,0.96,0.68,0.876,3,0.0667
2022-02-28,QCOM,0.1974,0.2557,0.9,0.78,0.864,4,0.0667
2022-02-28,AVGO,0.2008,0.2355,0.92,0.72,0.86,5,0.0667
2022-02-28,MAR,0.2508,0.146,0.98,0.58,0.86,6,0.0667
2022-02-28,FTNT,0.09,0.9885,0.78,1.0,0.846,7,0.0667
2022-02-28,AMD,0.1072,0.4277,0.82,0.9,0.844,8,0.0667
2022-02-28,AAPL,0.1142,0.2998,0.84,0.84,0.84,9,0.0667
2022-02-28,ORLY,0.0969,0.4388,0.8,0.92,0.836,10,0.0667
2022-02-28,NVDA,0.0776,0.7632,0.76,0.98,0.826,11,0.0667
2022-02-28,PEP,0.0712,0.2902,0.74,0.82,0.764,12,0.0667
2022-02-28,VRTX,0.1506,0.0934,0.86,0.5,0.752,13,0.0667
2022-02-28,MU,0.2038,-0.06,0.94,0.26,0.736,14,0.0667
2022-02-28,MDLZ,0.07,0.2468,0.72,0.74,0.726,15,0.0667
2022-03-31,NVDA,0.3175,0.9769,0.96,1.0,0.972,1,0.0667
2022-03-31,TSLA,0.3896,0.6284,0.98,0.92,0.962,2,0.0667
2022-03-31,PANW,0.2996,0.8976,0.92,0.98,0.938,3,0.0667
2022-03-31,AVGO,0.3156,0.3609,0.94,0.86,0.916,4,0.0667
