date,ticker,momentum_6m,weight
2016-07-29,ADSK,0.2698,0.0667
2016-07-29,AMAT,0.5041,0.0667
2016-07-29,AMD,2.1182,0.0667
2016-07-29,AMZN,0.2927,0.0667
2016-07-29,BKNG,0.2684,0.0667
2016-07-29,CSCO,0.3068,0.0667
2016-07-29,CTAS,0.2485,0.0667
2016-07-29,ISRG,0.2864,0.0667
2016-07-29,LRCX,0.2601,0.0667
2016-07-29,MCHP,0.2616,0.0667
2016-07-29,MELI,0.5621,0.0667
2016-07-29,NVDA,0.9617,0.0667
2016-07-29,QCOM,0.4066,0.0667
2016-07-29,SNPS,0.2625,0.0667
2016-07-29,TXN,0.3333,0.0667
2016-08-31,ADSK,0.2302,0.0667
2016-08-31,AMAT,0.5462,0.0667
2016-08-31,AMD,2.0081,0.0667
2016-08-31,AMZN,0.3319,0.0667
2016-08-31,AVGO,0.293,0.0667
2016-08-31,CTAS,0.3551,0.0667
2016-08-31,FTNT,0.2562,0.0667
2016-08-31,LRCX,0.256,0.0667
2016-08-31,MCHP,0.3605,0.0667
2016-08-31,MELI,0.6186,0.0667
2016-08-31,MU,0.3986,0.0667
2016-08-31,NVDA,0.8871,0.0667
2016-08-31,QCOM,0.226,0.0667
2016-08-31,SNPS,0.2926,0.0667
2016-08-31,TXN,0.2823,0.0667
2016-09-30,ADSK,0.243,0.0667
2016-09-30,AMAT,0.4354,0.0667
2016-09-30,AMD,1.4417,0.0667
2016-09-30,AMZN,0.4115,0.0667
2016-09-30,CSX,0.2286,0.0667
2016-09-30,CTAS,0.2664,0.0667
2016-09-30,FTNT,0.1913,0.0667
2016-09-30,INTC,0.1989,0.0667
2016-09-30,MCHP,0.3017,0.0667
2016-09-30,MELI,0.5626,0.0667
2016-09-30,MU,0.6463,0.0667
2016-09-30,NVDA,0.9225,0.0667
2016-09-30,QCOM,0.377,0.0667
2016-09-30,SNPS,0.213,0.0667
2016-09-30,TXN,0.2302,0.0667
2016-10-31,AAPL,0.2067,0.0667
2016-10-31,ADSK,0.1979,0.0667
2016-10-31,AMAT,0.4581,0.0667
2016-10-31,AMD,1.0083,0.0667
2016-10-31,LRCX,0.2879,0.0667
2016-10-31,MCHP,0.2575,0.0667
2016-10-31,MELI,0.3431,0.0667
2016-10-31,MSFT,0.2197,0.0667
2016-10-31,MU,0.6564,0.0667
2016-10-31,NFLX,0.3641,0.0667
2016-10-31,NVDA,1.0095,0.0667
2016-10-31,QCOM,0.3792,0.0667
2016-10-31,SNPS,0.2277,0.0667
2016-10-31,TMUS,0.2539,0.0667
2016-10-31,TXN,0.2453,0.0667
2016-11-30,ADI,0.2896,0.0667
2016-11-30,ADSK,0.2357,0.0667
2016-11-30,AMAT,0.322,0.0667
2016-11-30,AMD,1.1014,0.0667
2016-11-30,BKNG,0.1656,0.0667
2016-11-30,CSX,0.3711,0.0667
2016-11-30,CTAS,0.2159,0.0667
2016-11-30,LRCX,0.2765,0.0667
2016-11-30,MCHP,0.2943,0.0667
2016-11-30,MSFT,0.1632,0.0667
2016-11-30,MU,0.4897,0.0667
2016-11-30,NVDA,0.9624,0.0667
2016-11-30,QCOM,0.2618,0.0667
2016-11-30,TMUS,0.2552,0.0667
2016-11-30,TXN,0.2322,0.0667
2016-12-30,AAPL,0.2206,0.0667
2016-12-30,ADI,0.2982,0.0667
2016-12-30,ADSK,0.362,0.0667
2016-12-30,AMAT,0.3598,0.0667
2016-12-30,AMD,1.2367,0.0667
2016-12-30,CSX,0.3868,0.0667
2016-12-30,LRCX,0.2839,0.0667
2016-12-30,MAR,0.2297,0.0667
2016-12-30,MCHP,0.2869,0.0667
2016-12-30,MSFT,0.2304,0.0667
2016-12-30,MU,0.7536,0.0667
2016-12-30,NFLX,0.2806,0.0667
2016-12-30,NVDA,1.2953,0.0667
2016-12-30,QCOM,0.2503,0.0667
2016-12-30,TMUS,0.3378,0.0667
2017-01-31,ADI,0.1857,0.0667
2017-01-31,ADSK,0.3616,0.0667
2017-01-31,AMAT,0.3124,0.0667
2017-01-31,AMD,0.5617,0.0667
2017-01-31,AVGO,0.2308,0.0667
2017-01-31,BKNG,0.1615,0.0667
2017-01-31,CSX,0.6724,0.0667
2017-01-31,LRCX,0.2748,0.0667
2017-01-31,MAR,0.1981,0.0667
2017-01-31,MCHP,0.2207,0.0667
2017-01-31,MELI,0.2142,0.0667
2017-01-31,MU,0.778,0.0667
2017-01-31,NFLX,0.491,0.0667
2017-01-31,NVDA,0.931,0.0667
2017-01-31,TMUS,0.3229,0.0667
2017-02-28,AAPL,0.2932,0.0667
2017-02-28,ADI,0.3158,0.0667
2017-02-28,ADSK,0.2531,0.0667
2017-02-28,AMAT,0.2159,0.0667
2017-02-28,AMD,0.8853,0.0667
2017-02-28,BKNG,0.2144,0.0667
2017-02-28,CSX,0.7492,0.0667
2017-02-28,KLAC,0.3528,0.0667
2017-02-28,LRCX,0.2733,0.0667
2017-02-28,MAR,0.2089,0.0667
2017-02-28,MELI,0.2653,0.0667
2017-02-28,MU,0.4197,0.0667
2017-02-28,NFLX,0.4565,0.0667
2017-02-28,NVDA,0.6405,0.0667
2017-02-28,TMUS,0.3605,0.0667
2017-03-31,AAPL,0.2928,0.0667
2017-03-31,ADI,0.3,0.0667
2017-03-31,AMAT,0.323,0.0667
2017-03-31,AMD,1.1814,0.0667
2017-03-31,AVGO,0.2827,0.0667
2017-03-31,CSX,0.566,0.0667
2017-03-31,KLAC,0.4011,0.0667
2017-03-31,LRCX,0.3881,0.0667
2017-03-31,MAR,0.4139,0.0667
2017-03-31,MU,0.6477,0.0667
2017-03-31,NFLX,0.529,0.0667
2017-03-31,NVDA,0.6206,0.0667
2017-03-31,TMUS,0.3902,0.0667
2017-03-31,TSLA,0.3866,0.0667
2017-03-31,VRTX,0.2865,0.0667
2017-04-28,AMAT,0.4162,0.0667
2017-04-28,AMD,0.8244,0.0667
2017-04-28,ASML,0.2822,0.0667
2017-04-28,AVGO,0.2895,0.0667
2017-04-28,CSX,0.6884,0.0667
2017-04-28,FTNT,0.2922,0.0667
2017-04-28,KLAC,0.3222,0.0667
2017-04-28,LRCX,0.4921,0.0667
2017-04-28,MAR,0.4262,0.0667
2017-04-28,MELI,0.3436,0.0667
2017-04-28,MU,0.5686,0.0667
2017-04-28,NVDA,0.4494,0.0667
2017-04-28,TMUS,0.359,0.0667
2017-04-28,TSLA,0.553,0.0667
2017-04-28,VRTX,0.503,0.0667
2017-05-31,AAPL,0.3808,0.0667
2017-05-31,ADBE,0.3575,0.0667
2017-05-31,ADSK,0.4867,0.0667
2017-05-31,AMAT,0.4483,0.0667
2017-05-31,AVGO,0.3853,0.0667
2017-05-31,CSX,0.5742,0.0667
2017-05-31,ISRG,0.4122,0.0667
2017-05-31,LRCX,0.4652,0.0667
2017-05-31,MAR,0.388,0.0667
2017-05-31,MELI,0.7025,0.0667
2017-05-31,MU,0.5393,0.0667
2017-05-31,NFLX,0.3946,0.0667
2017-05-31,NVDA,0.5374,0.0667
2017-05-31,TSLA,0.7388,0.0667
2017-05-31,VRTX,0.4223,0.0667
2017-06-30,ADBE,0.3642,0.0667
2017-06-30,ADSK,0.3446,0.0667
2017-06-30,AVGO,0.3071,0.0667
2017-06-30,CDNS,0.3123,0.0667
2017-06-30,CSX,0.5173,0.0667
2017-06-30,ISRG,0.4694,0.0667
2017-06-30,LRCX,0.3287,0.0667
2017-06-30,MELI,0.5848,0.0667
2017-06-30,META,0.2976,0.0667
2017-06-30,MU,0.3408,0.0667
2017-06-30,NVDA,0.3003,0.0667
2017-06-30,PYPL,0.3431,0.0667
2017-06-30,REGN,0.3142,0.0667
2017-06-30,TSLA,0.6844,0.0667
2017-06-30,VRTX,0.7312,0.0667
2017-07-31,ADBE,0.287,0.0667
2017-07-31,ADSK,0.3651,0.0667
2017-07-31,AMAT,0.2969,0.0667
2017-07-31,AMD,0.2828,0.0667
2017-07-31,CDNS,0.4127,0.0667
2017-07-31,ISRG,0.3595,0.0667
2017-07-31,LRCX,0.3838,0.0667
2017-07-31,MELI,0.56,0.0667
2017-07-31,META,0.2922,0.0667
2017-07-31,NFLX,0.2864,0.0667
2017-07-31,NVDA,0.4805,0.0667
2017-07-31,PYPL,0.4689,0.0667
2017-07-31,REGN,0.4271,0.0667
2017-07-31,TSLA,0.2906,0.0667
2017-07-31,VRTX,0.7992,0.0667
2017-08-31,ADBE,0.2926,0.0667
2017-08-31,ADSK,0.3415,0.0667
2017-08-31,AMAT,0.2293,0.0667
2017-08-31,ASML,0.2836,0.0667
2017-08-31,CDNS,0.2633,0.0667
2017-08-31,ISRG,0.3489,0.0667
2017-08-31,LRCX,0.4086,0.0667
2017-08-31,META,0.2537,0.0667
2017-08-31,MU,0.2503,0.0667
2017-08-31,NFLX,0.2556,0.0667
2017-08-31,NVDA,0.7248,0.0667
2017-08-31,PYPL,0.4334,0.0667
2017-08-31,REGN,0.3123,0.0667
2017-08-31,TSLA,0.4147,0.0667
2017-08-31,VRTX,0.78,0.0667
2017-09-29,ADSK,0.2983,0.0667
2017-09-29,AMAT,0.3452,0.0667
2017-09-29,ASML,0.302,0.0667
2017-09-29,CDNS,0.257,0.0667
2017-09-29,INTU,0.2322,0.0667
2017-09-29,ISRG,0.3645,0.0667
2017-09-29,LRCX,0.4495,0.0667
2017-09-29,MCHP,0.2277,0.0667
2017-09-29,MELI,0.2258,0.0667
2017-09-29,MU,0.3609,0.0667
2017-09-29,NFLX,0.2269,0.0667
2017-09-29,NVDA,0.6443,0.0667
2017-09-29,PANW,0.2788,0.0667
2017-09-29,PYPL,0.4884,0.0667
2017-09-29,VRTX,0.3904,0.0667
2017-10-31,ADBE,0.2989,0.0667
2017-10-31,ADSK,0.3386,0.0667
2017-10-31,AMAT,0.3643,0.0667
2017-10-31,ASML,0.3472,0.0667
2017-10-31,CDNS,0.3175,0.0667
2017-10-31,ISRG,0.3321,0.0667
2017-10-31,LRCX,0.3974,0.0667
2017-10-31,MAR,0.2399,0.0667
2017-10-31,MCHP,0.271,0.0667
2017-10-31,MNST,0.2893,0.0667
2017-10-31,MU,0.5825,0.0667
2017-10-31,NFLX,0.2625,0.0667
2017-10-31,NVDA,0.9876,0.0667
2017-10-31,PANW,0.301,0.0667
2017-10-31,PYPL,0.4802,0.0667
2017-11-30,ADBE,0.2648,0.0667
2017-11-30,ASML,0.303,0.0667
2017-11-30,CDNS,0.245,0.0667
2017-11-30,CSCO,0.1874,0.0667
2017-11-30,CTAS,0.2408,0.0667
2017-11-30,INTC,0.2512,0.0667
2017-11-30,ISRG,0.297,0.0667
2017-11-30,LRCX,0.2183,0.0667
2017-11-30,MNST,0.2224,0.0667
2017-11-30,MSFT,0.1851,0.0667
2017-11-30,MU,0.3582,0.0667
2017-11-30,NVDA,0.3995,0.0667
2017-11-30,PYPL,0.415,0.0667
2017-11-30,SNPS,0.192,0.0667
2017-11-30,TXN,0.2068,0.0667
2017-12-29,ASML,0.3339,0.0667
2017-12-29,CDNS,0.2487,0.0667
2017-12-29,CSCO,0.2457,0.0667
2017-12-29,CTAS,0.2499,0.0667
2017-12-29,INTC,0.3865,0.0667
2017-12-29,LRCX,0.3086,0.0667
2017-12-29,MAR,0.3612,0.0667
2017-12-29,MELI,0.2555,0.0667
2017-12-29,MNST,0.274,0.0667
2017-12-29,MSFT,0.2538,0.0667
2017-12-29,MU,0.3771,0.0667
2017-12-29,NFLX,0.2848,0.0667
2017-12-29,NVDA,0.3407,0.0667
2017-12-29,PYPL,0.3717,0.0667
2017-12-29,TXN,0.3746,0.0667
2018-01-31,ADBE,0.3556,0.0667
2018-01-31,AMZN,0.4564,0.0667
2018-01-31,ASML,0.3448,0.0667
2018-01-31,CSCO,0.3337,0.0667
2018-01-31,INTC,0.3422,0.0667
2018-01-31,ISRG,0.3763,0.0667
2018-01-31,MAR,0.4099,0.0667
2018-01-31,MELI,0.3414,0.0667
2018-01-31,MSFT,0.3226,0.0667
2018-01-31,MU,0.5427,0.0667
2018-01-31,NFLX,0.4849,0.0667
2018-01-31,NVDA,0.4967,0.0667
2018-01-31,PYPL,0.4378,0.0667
2018-01-31,QCOM,0.3029,0.0667
2018-01-31,TXN,0.3583,0.0667
2018-02-28,ADBE,0.3778,0.0667
2018-02-28,AMAT,0.3246,0.0667
2018-02-28,AMZN,0.5988,0.0667
2018-02-28,CSCO,0.4427,0.0667
2018-02-28,FTNT,0.3545,0.0667
2018-02-28,INTC,0.4406,0.0667
2018-02-28,MAR,0.4091,0.0667
2018-02-28,MELI,0.6013,0.0667
2018-02-28,MSFT,0.3001,0.0667
2018-02-28,MU,0.5705,0.0667
2018-02-28,NFLX,0.7435,0.0667
2018-02-28,NVDA,0.4689,0.0667
2018-02-28,PANW,0.341,0.0667
2018-02-28,PYPL,0.3119,0.0667
2018-02-28,TXN,0.3577,0.0667
2018-03-29,ADBE,0.4757,0.0667
2018-03-29,AMZN,0.5221,0.0667
2018-03-29,CSCO,0.3018,0.0667
2018-03-29,FTNT,0.4212,0.0667
2018-03-29,INTC,0.405,0.0667
2018-03-29,INTU,0.207,0.0667
2018-03-29,ISRG,0.2094,0.0667
2018-03-29,MAR,0.2611,0.0667
2018-03-29,MELI,0.3342,0.0667
2018-03-29,MSFT,0.2479,0.0667
2018-03-29,MU,0.4058,0.0667
2018-03-29,NFLX,0.6231,0.0667
2018-03-29,NVDA,0.3196,0.0667
2018-03-29,PANW,0.2973,0.0667
2018-03-29,PYPL,0.198,0.0667
2018-04-30,ADBE,0.2754,0.0667
2018-04-30,AMZN,0.6105,0.0667
2018-04-30,COST,0.2204,0.0667
2018-04-30,CSCO,0.3125,0.0667
2018-04-30,FTNT,0.3805,0.0667
2018-04-30,INTC,0.2643,0.0667
2018-04-30,INTU,0.2269,0.0667
2018-04-30,ISRG,0.1837,0.0667
2018-04-30,MAR,0.1561,0.0667
2018-04-30,MELI,0.4837,0.0667
2018-04-30,MSFT,0.199,0.0667
2018-04-30,NFLX,0.6006,0.0667
2018-04-30,NVDA,0.1508,0.0667
2018-04-30,ORLY,0.1966,0.0667
2018-04-30,PANW,0.2938,0.0667
2018-05-31,ADBE,0.3446,0.0667
2018-05-31,ADP,0.1819,0.0667
2018-05-31,AMD,0.2292,0.0667
2018-05-31,AMZN,0.3653,0.0667
2018-05-31,BKNG,0.2037,0.0667
2018-05-31,CSX,0.2542,0.0667
2018-05-31,CTAS,0.1988,0.0667
2018-05-31,FTNT,0.4511,0.0667
2018-05-31,INTC,0.2496,0.0667
2018-05-31,INTU,0.3002,0.0667
2018-05-31,MU,0.2015,0.0667
2018-05-31,NFLX,0.7652,0.0667
2018-05-31,NVDA,0.1983,0.0667
2018-05-31,ORLY,0.1792,0.0667
2018-05-31,PANW,0.3956,0.0667
2018-06-29,ADBE,0.3888,0.0667
2018-06-29,ADP,0.1556,0.0667
2018-06-29,ADSK,0.2476,0.0667
2018-06-29,AMD,0.4209,0.0667
2018-06-29,AMZN,0.4331,0.0667
2018-06-29,CSX,0.1683,0.0667
2018-06-29,CTAS,0.1816,0.0667
2018-06-29,FTNT,0.4185,0.0667
2018-06-29,INTU,0.2944,0.0667
2018-06-29,ISRG,0.2972,0.0667
2018-06-29,MSFT,0.1608,0.0667
2018-06-29,MU,0.2542,0.0667
2018-06-29,NFLX,1.0312,0.0667
2018-06-29,NVDA,0.2016,0.0667
2018-06-29,PANW,0.399,0.0667
2018-07-31,AAPL,0.1487,0.0667
2018-07-31,ADBE,0.2427,0.0667
2018-07-31,ADP,0.1292,0.0667
2018-07-31,AMD,0.4242,0.0667
2018-07-31,AMZN,0.2362,0.0667
2018-07-31,CSX,0.2523,0.0667
2018-07-31,CTAS,0.2331,0.0667
2018-07-31,FTNT,0.3754,0.0667
2018-07-31,INTU,0.2172,0.0667
2018-07-31,ISRG,0.1878,0.0667
2018-07-31,MSFT,0.1542,0.0667
2018-07-31,MU,0.2669,0.0667
2018-07-31,NFLX,0.2104,0.0667
2018-07-31,ORLY,0.1406,0.0667
2018-07-31,PANW,0.2838,0.0667
2018-08-31,AAPL,0.2969,0.0667
2018-08-31,ADBE,0.2479,0.0667
2018-08-31,ADP,0.2823,0.0667
2018-08-31,ADSK,0.2985,0.0667
2018-08-31,AMD,1.1134,0.0667
2018-08-31,AMZN,0.321,0.0667
2018-08-31,COST,0.2241,0.0667
2018-08-31,CSX,0.3238,0.0667
2018-08-31,CTAS,0.2448,0.0667
2018-08-31,FTNT,0.6537,0.0667
2018-08-31,INTU,0.2951,0.0667
2018-08-31,ISRG,0.32,0.0667
2018-08-31,ORLY,0.3588,0.0667
2018-08-31,PANW,0.2822,0.0667
2018-08-31,REGN,0.2181,0.0667
2018-09-28,AAPL,0.3643,0.0667
2018-09-28,ADP,0.3428,0.0667
2018-09-28,ADSK,0.2718,0.0667
2018-09-28,AMD,2.2413,0.0667
2018-09-28,AMZN,0.4599,0.0667
2018-09-28,COST,0.2922,0.0667
2018-09-28,CSX,0.3614,0.0667
2018-09-28,FTNT,0.7599,0.0667
2018-09-28,INTU,0.3442,0.0667
2018-09-28,ISRG,0.4318,0.0667
2018-09-28,MSFT,0.3026,0.0667
2018-09-28,NFLX,0.3348,0.0667
2018-09-28,NVDA,0.2728,0.0667
2018-09-28,ORLY,0.4712,0.0667
2018-09-28,QCOM,0.3649,0.0667
2018-10-31,AAPL,0.2464,0.0667
2018-10-31,ADP,0.1819,0.0667
2018-10-31,AMD,0.6661,0.0667
2018-10-31,AMGN,0.1756,0.0667
2018-10-31,CMCSA,0.2437,0.0667
2018-10-31,COST,0.191,0.0667
2018-10-31,CSX,0.1728,0.0667
2018-10-31,FTNT,0.4646,0.0667
2018-10-31,ISRG,0.1627,0.0667
2018-10-31,ORLY,0.2387,0.0667
2018-10-31,PEP,0.1716,0.0667
2018-10-31,QCOM,0.2746,0.0667
2018-10-31,REGN,0.1602,0.0667
2018-10-31,TMUS,0.2259,0.0667
2018-10-31,TSLA,0.1859,0.0667
2018-11-30,AMD,0.4343,0.0667
2018-11-30,AMGN,0.1385,0.0667
2018-11-30,CMCSA,0.2607,0.0667
2018-11-30,COST,0.1701,0.0667
2018-11-30,FTNT,0.182,0.0667
2018-11-30,MDLZ,0.1437,0.0667
2018-11-30,MELI,0.1441,0.0667
2018-11-30,MNST,0.1523,0.0667
2018-11-30,ORLY,0.2487,0.0667
2018-11-30,PEP,0.228,0.0667
2018-11-30,REGN,0.1716,0.0667
2018-11-30,SBUX,0.1836,0.0667
2018-11-30,TMUS,0.1984,0.0667
2018-11-30,TSLA,0.1811,0.0667
2018-11-30,VRTX,0.2081,0.0667
2018-12-31,AMD,0.2315,0.0667
2018-12-31,AMGN,0.0692,0.0667
2018-12-31,AVGO,0.067,0.0667
2018-12-31,CDNS,0.0039,0.0667
2018-12-31,CMCSA,0.0553,0.0667
2018-12-31,CSCO,0.0217,0.0667
2018-12-31,FTNT,0.1281,0.0667
2018-12-31,MSFT,0.0384,0.0667
2018-12-31,ORLY,0.2587,0.0667
2018-12-31,PEP,0.0313,0.0667
2018-12-31,PYPL,0.0098,0.0667
2018-12-31,QCOM,0.0344,0.0667
2018-12-31,REGN,0.0826,0.0667
2018-12-31,SBUX,0.3346,0.0667
2018-12-31,TMUS,0.0646,0.0667
